Run Id,Source,Key,Distance,Duration (ms),Duration,Speed,HR Average,HR Max,HR Min,Start Date,Start Date (utc),Created Date (utc),Updated Date (utc),Is Deleted,Is Manual Edit,Description
36624395,GarminHealth,16754|2024-01-10T20:27:16,5.00052,1819060,30:19,9.8962497113894,,,,10/01/24 6:27 PM,10/01/24 8:27 PM,10/01/24 9:18 PM,10/01/24 9:18 PM,False,
36536514,GarminHealth,16754|2024-01-06T14:13:32,5.00159,1802172,30:02,9.99112404365399,,,,6/01/24 12:14 PM,6/01/24 2:14 PM,6/01/24 6:49 PM,6/01/24 6:49 PM,False,
36500178,GarminHealth,16754|2024-01-03T19:53:18,5.00018,1803564,30:03,9.98059841513803,,,,3/01/24 5:53 PM,3/01/24 7:53 PM,3/01/24 8:58 PM,3/01/24 8:58 PM,False,
36393597,GarminHealth,16754|2023-12-30T16:57:23,5.002,1693528,28:13,10.6329508576179,,,,30/12/23 2:57 PM,30/12/23 4:57 PM,30/12/23 5:45 PM,30/12/23 5:45 PM,False,
36303164,GarminHealth,16754|2023-12-27T17:50:42,5.00602,1730326,28:50,10.415188814131,,,,27/12/23 3:51 PM,27/12/23 5:51 PM,27/12/23 6:51 PM,27/12/23 6:51 PM,False,
36236829,GarminHealth,16754|2023-12-21T20:02:45,5.00141,1755081,29:15,10.2588290796835,,,,21/12/23 6:03 PM,21/12/23 8:03 PM,21/12/23 8:42 PM,21/12/23 8:42 PM,False,
36175457,GarminHealth,16754|2023-12-16T15:11:46,5.00138,1879917,31:19,9.57753347621198,,,,16/12/23 1:12 PM,16/12/23 3:12 PM,16/12/23 4:02 PM,16/12/23 4:02 PM,False,
36156574,GarminHealth,16754|2023-12-14T20:09:40,5,1761730,29:21,10.2172296549415,,,,14/12/23 6:10 PM,14/12/23 8:10 PM,14/12/23 8:48 PM,14/12/23 8:48 PM,False,
36138263,GarminHealth,16754|2023-12-12T18:41:28,5.00125,1824205,30:24,9.86977888998221,,,,12/12/23 4:41 PM,12/12/23 6:41 PM,12/12/23 7:32 PM,12/12/23 7:32 PM,False,
36105406,GarminHealth,16754|2023-12-09T17:28:02,5,1801054,30:01,9.99414787119098,,,,9/12/23 3:28 PM,9/12/23 5:28 PM,9/12/23 6:31 PM,9/12/23 6:31 PM,False,
36042302,GarminHealth,16754|2023-12-02T16:50:24,5,1814374,30:14,9.92077708344586,,,,2/12/23 2:50 PM,2/12/23 4:50 PM,2/12/23 5:58 PM,2/12/23 5:58 PM,False,
36018274,GarminHealth,16754|2023-11-29T19:12:11,5,1764683,29:24,10.200132261715,,,,29/11/23 5:12 PM,29/11/23 7:12 PM,29/11/23 8:04 PM,29/11/23 8:04 PM,False,
35990594,GarminHealth,16754|2023-11-27T18:44:49,5,1767430,29:27,10.1842788681871,,,,27/11/23 4:45 PM,27/11/23 6:45 PM,27/11/23 9:58 PM,27/11/23 9:58 PM,False,
35941301,GarminHealth,16754|2023-11-23T17:51:39,5.00153,1746009,29:06,10.3123798330936,,,,23/11/23 3:52 PM,23/11/23 5:52 PM,23/11/23 6:45 PM,23/11/23 6:45 PM,False,
35898491,GarminHealth,16754|2023-11-19T16:31:30,5.00023,1697830,28:17,10.6022558206652,,,,19/11/23 2:32 PM,19/11/23 4:32 PM,19/11/23 5:05 PM,19/11/23 5:05 PM,False,
35863696,GarminHealth,16754|2023-11-15T17:24:46,5,1748317,29:08,10.2956157264386,,,,15/11/23 3:25 PM,15/11/23 5:25 PM,15/11/23 6:14 PM,15/11/23 6:14 PM,False,
35823884,GarminHealth,16754|2023-11-11T16:24:33,5.00022,1708457,28:28,10.5362862512782,,,,11/11/23 2:25 PM,11/11/23 4:25 PM,11/11/23 5:13 PM,11/11/23 5:13 PM,False,
35804436,GarminHealth,16754|2023-11-09T18:17:15,5,1702892,28:22,10.5702534276983,,,,9/11/23 4:17 PM,9/11/23 6:17 PM,9/11/23 7:10 PM,9/11/23 7:10 PM,False,
35755451,GarminHealth,16754|2023-11-05T16:36:00,5.00119,1749711,29:09,10.2898615828557,,,,5/11/23 2:36 PM,5/11/23 4:36 PM,5/11/23 5:53 PM,5/11/23 5:53 PM,False,
35685668,GarminHealth,16754|2023-10-29T17:10:03,5,1770293,29:30,10.1678083797428,,,,29/10/23 2:10 PM,29/10/23 5:10 PM,29/10/23 6:34 PM,29/10/23 6:34 PM,False,
35652357,GarminHealth,16754|2023-10-26T18:53:27,5,1735399,28:55,10.3722544498412,,,,26/10/23 3:53 PM,26/10/23 6:53 PM,26/10/23 7:37 PM,26/10/23 7:37 PM,False,
35618648,GarminHealth,16754|2023-10-23T17:21:49,5.0008,1687598,28:07,10.6677538134082,,,,23/10/23 2:22 PM,23/10/23 5:22 PM,23/10/23 6:11 PM,23/10/23 6:11 PM,False,
35599654,GarminHealth,16754|2023-10-21T16:31:31,5,1768695,29:28,10.1769949030217,,,,21/10/23 1:32 PM,21/10/23 4:32 PM,21/10/23 5:36 PM,21/10/23 5:36 PM,False,
35533747,GarminHealth,16754|2023-10-14T16:54:17,5,1745312,29:05,10.3133422562843,,,,14/10/23 1:54 PM,14/10/23 4:54 PM,14/10/23 5:54 PM,14/10/23 5:54 PM,False,
35485087,GarminHealth,16754|2023-10-09T18:25:45,5.00104,1831430,30:31,9.83042977345571,,,,9/10/23 3:26 PM,9/10/23 6:26 PM,9/10/23 7:20 PM,9/10/23 7:20 PM,False,
35295367,GarminHealth,16754|2023-09-20T16:50:43,5.00187,1727054,28:47,10.4262704003465,,,,20/09/23 1:51 PM,20/09/23 4:51 PM,20/09/23 5:23 PM,20/09/23 5:23 PM,False,
35249350,GarminHealth,16754|2023-09-16T16:43:25,5.00432,1748276,29:08,10.3047527964692,,,,16/09/23 1:43 PM,16/09/23 4:43 PM,16/09/23 5:48 PM,16/09/23 5:48 PM,False,
35193284,GarminHealth,16754|2023-09-11T19:38:50,5.0009,1857667,30:57,9.69131711980673,,,,11/09/23 4:39 PM,11/09/23 7:39 PM,11/09/23 8:41 PM,11/09/23 8:41 PM,False,
35163282,GarminHealth,16754|2023-09-08T19:01:40,5.00036,1742714,29:02,10.3294608294878,,,,8/09/23 4:02 PM,8/09/23 7:02 PM,8/09/23 7:35 PM,8/09/23 7:35 PM,False,
35095187,GarminHealth,16754|2023-09-02T16:12:15,5.00251,1733585,28:53,10.3883201573618,,,,2/09/23 1:12 PM,2/09/23 4:12 PM,2/09/23 5:09 PM,2/09/23 5:09 PM,False,
35061921,GarminHealth,16754|2023-08-30T17:58:45,5.00313,1816411,30:16,9.91585494692556,,,,30/08/23 2:59 PM,30/08/23 5:59 PM,30/08/23 6:39 PM,30/08/23 6:39 PM,False,
34936342,GarminHealth,16754|2023-08-19T17:01:26,5,1715930,28:35,10.4899384007506,,,,19/08/23 2:01 PM,19/08/23 5:01 PM,19/08/23 5:45 PM,19/08/23 5:45 PM,False,
34910071,GarminHealth,16754|2023-08-16T18:46:44,5.0003,1730972,28:50,10.3994056518534,,,,16/08/23 3:47 PM,16/08/23 6:47 PM,16/08/23 7:58 PM,16/08/23 7:58 PM,False,
34891025,GarminHealth,16754|2023-08-14T17:59:47,5.00192,1749554,29:09,10.2922870628743,,,,14/08/23 3:00 PM,14/08/23 6:00 PM,14/08/23 7:37 PM,14/08/23 7:37 PM,False,
34799076,GarminHealth,16754|2023-08-05T17:11:57,5.00352,1718327,28:38,10.4826799555614,,,,5/08/23 2:12 PM,5/08/23 5:12 PM,5/08/23 5:44 PM,5/08/23 5:44 PM,False,
34769522,GarminHealth,16754|2023-08-02T18:55:36,5,1781629,29:41,10.1031134989383,,,,2/08/23 3:56 PM,2/08/23 6:56 PM,2/08/23 8:16 PM,2/08/23 8:16 PM,False,
34649991,GarminHealth,16754|2023-07-22T16:19:30,5.00304,1749760,29:09,10.2933796634967,,,,22/07/23 1:20 PM,22/07/23 4:20 PM,22/07/23 5:22 PM,22/07/23 5:22 PM,False,
34478069,GarminHealth,16754|2023-07-06T16:14:44,5.00119,1791214,29:51,10.0514422062355,,,,6/07/23 1:15 PM,6/07/23 4:15 PM,6/07/23 4:49 PM,6/07/23 4:49 PM,False,
34428035,GarminHealth,16754|2023-07-01T16:20:05,5.00084,1713655,28:33,10.5056291960751,,,,1/07/23 1:20 PM,1/07/23 4:20 PM,1/07/23 5:21 PM,1/07/23 5:21 PM,False,
34346120,GarminHealth,16754|2023-06-24T16:53:29,5,1716726,28:36,10.4850744964543,,,,24/06/23 1:53 PM,24/06/23 4:53 PM,24/06/23 5:33 PM,24/06/23 5:33 PM,False,
34194874,GarminHealth,16754|2023-06-08T17:31:33,5.00252,1680660,28:00,10.7154760629753,,,,8/06/23 2:32 PM,8/06/23 5:32 PM,8/06/23 6:04 PM,8/06/23 6:04 PM,False,
34109764,GarminHealth,16754|2023-06-03T16:32:30,5.00347,1696506,28:16,10.6174054203168,,,,3/06/23 1:33 PM,3/06/23 4:33 PM,3/06/23 5:29 PM,3/06/23 5:29 PM,False,
34092634,GarminHealth,16754|2023-06-01T17:28:15,5,1684494,28:04,10.6857014628725,,,,1/06/23 2:28 PM,1/06/23 5:28 PM,1/06/23 6:01 PM,1/06/23 6:01 PM,False,
34047443,GarminHealth,16754|2023-05-27T16:36:03,5.00014,1669142,27:49,10.784285579058,,,,27/05/23 1:36 PM,27/05/23 4:36 PM,27/05/23 5:13 PM,27/05/23 5:13 PM,False,
34008684,GarminHealth,16754|2023-05-23T18:25:16,5.00254,1758494,29:18,10.2412314173378,,,,23/05/23 3:25 PM,23/05/23 6:25 PM,23/05/23 7:02 PM,23/05/23 7:02 PM,False,
33971524,GarminHealth,16754|2023-05-20T16:55:50,5,1747226,29:07,10.3020444979642,,,,20/05/23 1:56 PM,20/05/23 4:56 PM,20/05/23 5:45 PM,20/05/23 5:45 PM,False,
33952062,GarminHealth,16754|2023-05-18T18:55:39,5.00136,1744412,29:04,10.3214699279757,,,,18/05/23 3:56 PM,18/05/23 6:56 PM,18/05/23 7:32 PM,18/05/23 7:32 PM,False,
33893510,GarminHealth,16754|2023-05-13T16:51:41,5.00079,1675760,27:55,10.7430920895594,,,,13/05/23 1:52 PM,13/05/23 4:52 PM,13/05/23 8:00 PM,13/05/23 8:00 PM,False,
33893509,GarminHealth,16754|2023-05-07T16:22:43,5.00476,1694117,28:14,10.6351190620246,,,,7/05/23 1:23 PM,7/05/23 4:23 PM,13/05/23 7:59 PM,13/05/23 7:59 PM,False,
33893507,GarminHealth,16754|2023-04-29T16:42:19,5.0051,1737234,28:57,10.3718670023727,,,,29/04/23 1:42 PM,29/04/23 4:42 PM,13/05/23 7:59 PM,13/05/23 7:59 PM,False,
33643374,GarminHealth,16754|2023-04-26T19:18:45,5.00614,1677998,27:57,10.7402416451033,,,,26/04/23 4:19 PM,26/04/23 7:19 PM,26/04/23 8:08 PM,26/04/23 8:08 PM,False,
33418585,GarminHealth,16754|2023-04-21T16:40:56,5.00157,1654572,27:34,10.8823623269341,,,,21/04/23 1:41 PM,21/04/23 4:41 PM,21/04/23 5:15 PM,21/04/23 5:15 PM,False,
33363982,GarminHealth,16754|2023-04-16T17:10:46,5.00372,1730510,28:50,10.4092966813252,,,,16/04/23 2:11 PM,16/04/23 5:11 PM,16/04/23 6:00 PM,16/04/23 6:00 PM,False,
33321260,GarminHealth,16754|2023-04-12T20:05:00,5.00695,1720100,28:40,10.4790535433986,,,,12/04/23 5:05 PM,12/04/23 8:05 PM,12/04/23 8:52 PM,12/04/23 8:52 PM,False,
33274170,GarminHealth,16754|2023-04-08T17:51:29,5.00397,1643819,27:23,10.9588050752546,,,,8/04/23 2:51 PM,8/04/23 5:51 PM,8/04/23 6:29 PM,8/04/23 6:29 PM,False,
33246422,GarminHealth,16754|2023-04-05T19:04:22,5.00267,1648201,27:28,10.9268299194091,,,,5/04/23 4:04 PM,5/04/23 7:04 PM,5/04/23 7:39 PM,5/04/23 7:39 PM,False,
33211572,GarminHealth,16754|2023-04-02T16:42:06,5.00328,1653647,27:33,10.8921722713493,,,,2/04/23 1:42 PM,2/04/23 4:42 PM,2/04/23 5:15 PM,2/04/23 5:15 PM,False,
33182526,GarminHealth,16754|2023-03-30T18:59:44,5,1682495,28:02,10.6983973206458,,,,30/03/23 4:00 PM,30/03/23 7:00 PM,30/03/23 7:37 PM,30/03/23 7:37 PM,False,
33131888,GarminHealth,16754|2023-03-26T17:12:16,5.00261,1737945,28:57,10.3624660158981,,,,26/03/23 2:12 PM,26/03/23 5:12 PM,26/03/23 5:49 PM,26/03/23 5:49 PM,False,
33102482,GarminHealth,16754|2023-03-23T19:32:35,5.00396,1721272,28:41,10.465664926868,,,,23/03/23 4:33 PM,23/03/23 7:33 PM,23/03/23 8:40 PM,23/03/23 8:40 PM,False,
33052987,GarminHealth,16754|2023-03-19T17:35:40,5.00205,1745130,29:05,10.3186467483798,,,,19/03/23 2:36 PM,19/03/23 5:36 PM,19/03/23 6:39 PM,19/03/23 6:39 PM,False,
33020922,GarminHealth,16754|2023-03-16T19:14:32,5.00457,1784672,29:44,10.095105431138,,,,16/03/23 4:15 PM,16/03/23 7:15 PM,16/03/23 8:07 PM,16/03/23 8:07 PM,False,
32998034,GarminHealth,16754|2023-03-14T19:10:33,5.00019,1813081,30:13,9.92822935103285,,,,14/03/23 4:11 PM,14/03/23 7:11 PM,14/03/23 8:02 PM,14/03/23 8:02 PM,False,
32976369,GarminHealth,16754|2023-03-12T16:20:24,5,1773636,29:33,10.1486438028998,,,,12/03/23 1:20 PM,12/03/23 4:20 PM,12/03/23 5:09 PM,12/03/23 5:09 PM,False,
32951094,GarminHealth,16754|2023-03-09T19:56:15,5.00164,1771178,29:31,10.1660612315645,,,,9/03/23 4:56 PM,9/03/23 7:56 PM,9/03/23 8:47 PM,9/03/23 8:47 PM,False,
32931574,GarminHealth,16754|2023-03-07T19:12:42,5.0038,1740739,29:00,10.3482946036138,,,,7/03/23 4:13 PM,7/03/23 7:13 PM,7/03/23 8:03 PM,7/03/23 8:03 PM,False,
32823586,GarminHealth,16754|2023-02-25T17:40:11,5.0053,1673881,27:53,10.7648512648151,,,,25/02/23 3:40 PM,25/02/23 5:40 PM,25/02/23 6:29 PM,25/02/23 6:29 PM,False,
32800899,GarminHealth,16754|2023-02-22T19:31:31,5,1716069,28:36,10.4890887254533,,,,22/02/23 5:32 PM,22/02/23 7:32 PM,22/02/23 8:22 PM,22/02/23 8:22 PM,False,
32762725,GarminHealth,16754|2023-02-19T18:21:46,5.00556,1735763,28:55,10.3816108535555,,,,19/02/23 4:22 PM,19/02/23 6:22 PM,19/02/23 8:13 PM,19/02/23 8:13 PM,False,
32721775,GarminHealth,16754|2023-02-16T18:59:32,5.00498,1834817,30:34,9.82001365803783,,,,16/02/23 5:00 PM,16/02/23 7:00 PM,16/02/23 8:00 PM,16/02/23 8:00 PM,False,
32602142,GarminHealth,16754|2023-02-11T18:16:54,5.00662,1836892,30:36,9.81213484516237,,,,11/02/23 4:17 PM,11/02/23 6:17 PM,11/02/23 7:13 PM,11/02/23 7:13 PM,False,
32567245,GarminHealth,16754|2023-02-08T19:27:49,5.00195,1736272,28:56,10.3710824110508,,,,8/02/23 5:28 PM,8/02/23 7:28 PM,8/02/23 8:35 PM,8/02/23 8:35 PM,False,
32521201,GarminHealth,16754|2023-02-04T17:22:00,5.00714,1761938,29:21,10.2306119738606,,,,4/02/23 3:22 PM,4/02/23 5:22 PM,4/02/23 6:41 PM,4/02/23 6:41 PM,False,
32437078,GarminHealth,16754|2023-01-28T17:52:33,5.00284,1736003,28:56,10.3745350670477,,,,28/01/23 3:53 PM,28/01/23 5:53 PM,28/01/23 6:51 PM,28/01/23 6:51 PM,False,
32398347,GarminHealth,16754|2023-01-24T20:06:08,5.00293,1767536,29:27,10.1896357415068,,,,24/01/23 6:06 PM,24/01/23 8:06 PM,24/01/23 9:36 PM,24/01/23 9:36 PM,False,
32357537,GarminHealth,16754|2023-01-21T17:12:31,5.0013,1804937,30:04,9.97524013303511,,,,21/01/23 3:13 PM,21/01/23 5:13 PM,22/01/23 12:53 AM,22/01/23 12:53 AM,False,
32303223,MapMyRun,16754|2023-01-16T19:21:30,5,2069137,34:29,8.69927897476098,162,179,128,16/01/23 5:22 PM,16/01/23 7:22 PM,17/01/23 11:24 AM,17/01/23 11:24 AM,False,
32215957,MapMyRun,16754|2023-01-11T18:59:30,5.02992,2251000,37:31,8.04429675699689,161,182,103,11/01/23 5:00 PM,11/01/23 7:00 PM,11/01/23 8:04 PM,11/01/23 8:04 PM,False,
32131709,GarminHealth,16754|2023-01-07T18:41:48,5.00153,1821291,30:21,9.8861236342792,,,,7/01/23 4:42 PM,7/01/23 6:42 PM,7/01/23 7:41 PM,7/01/23 7:41 PM,False,
32083611,GarminHealth,16754|2023-01-04T20:29:49,5.00435,1779184,29:39,10.1257992427989,,,,4/01/23 6:30 PM,4/01/23 8:30 PM,4/01/23 11:20 PM,4/01/23 11:20 PM,False,
31895019,GarminHealth,16754|2022-12-26T17:57:53,5.00341,1734928,28:54,10.3821461178792,,,,26/12/22 3:58 PM,26/12/22 5:58 PM,26/12/22 6:33 PM,26/12/22 6:33 PM,False,
31845400,GarminHealth,16754|2022-12-20T20:02:39,5,1765899,29:25,10.1931084393841,,,,20/12/22 6:03 PM,20/12/22 8:03 PM,20/12/22 8:49 PM,20/12/22 8:49 PM,False,
31814530,GarminHealth,16754|2022-12-17T17:42:40,5.00519,1762603,29:22,10.2227693927674,,,,17/12/22 3:43 PM,17/12/22 5:43 PM,17/12/22 6:33 PM,17/12/22 6:33 PM,False,
31795625,MapMyRun,16754|2022-12-15T19:07:09,5.00305,1992000,33:12,9.04165662650602,161,185,90,15/12/22 5:07 PM,15/12/22 7:07 PM,15/12/22 8:13 PM,15/12/22 8:13 PM,False,
31814529,GarminHealth,16754|2022-12-11T17:28:19,5.00408,1841293,30:41,9.78371611688091,,,,11/12/22 3:28 PM,11/12/22 5:28 PM,17/12/22 6:33 PM,17/12/22 6:33 PM,False,
31680918,GarminHealth,16754|2022-12-03T17:54:25,5.00226,1723684,28:43,10.4474694897673,,,,3/12/22 3:54 PM,3/12/22 5:54 PM,3/12/22 6:59 PM,3/12/22 6:59 PM,False,
31583890,GarminHealth,16754|2022-11-26T16:27:05,5,1850264,30:50,9.72834146910927,,,,26/11/22 2:27 PM,26/11/22 4:27 PM,26/11/22 5:37 PM,26/11/22 5:37 PM,False,
31515262,GarminHealth,16754|2022-11-19T17:38:47,5.00184,1843251,30:43,9.76894845031957,,,,19/11/22 3:39 PM,19/11/22 5:39 PM,19/11/22 6:54 PM,19/11/22 6:54 PM,False,
31492688,GarminHealth,16754|2022-11-16T20:03:41,5.00512,1741504,29:01,10.3464775274705,,,,16/11/22 6:04 PM,16/11/22 8:04 PM,16/11/22 9:11 PM,16/11/22 9:11 PM,False,
31453811,GarminHealth,16754|2022-11-12T17:33:17,5.00426,1708286,28:28,10.5458547339263,,,,12/11/22 3:33 PM,12/11/22 5:33 PM,12/11/22 6:42 PM,12/11/22 6:42 PM,False,
31367066,GarminHealth,16754|2022-11-05T16:18:25,5.00089,1773407,29:33,10.1517609888762,,,,5/11/22 1:18 PM,5/11/22 4:18 PM,5/11/22 5:22 PM,5/11/22 5:22 PM,False,
31342355,MapMyRun,16754|2022-11-02T17:28:13,5,1958560,32:38,9.19042561882199,153,180,81,2/11/22 2:28 PM,2/11/22 5:28 PM,2/11/22 6:21 PM,2/11/22 6:21 PM,False,
31174352,GarminHealth,16754|2022-10-17T19:02:27,5,1923091,32:03,9.35993148530153,,,,17/10/22 4:02 PM,17/10/22 7:02 PM,17/10/22 7:47 PM,17/10/22 7:47 PM,False,
30851291,GarminHealth,16754|2022-09-17T16:03:39,5.00109,1862763,31:02,9.66517157577212,,,,17/09/22 1:04 PM,17/09/22 4:04 PM,17/09/22 5:15 PM,17/09/22 5:15 PM,False,
30674264,GarminHealth,16754|2022-09-07T16:01:39,5,1801109,30:01,9.99384268248063,,,,7/09/22 1:02 PM,7/09/22 4:02 PM,7/09/22 5:02 PM,7/09/22 5:02 PM,False,
30565340,GarminHealth,16754|2022-08-27T17:39:43,6.00437,2229927,37:09,9.69347068312102,,,,27/08/22 2:40 PM,27/08/22 5:40 PM,27/08/22 6:56 PM,27/08/22 6:56 PM,False,
30544736,GarminHealth,16754|2022-08-25T18:25:52,5.00568,1879985,31:19,9.58542116027522,,,,25/08/22 3:26 PM,25/08/22 6:26 PM,25/08/22 7:55 PM,25/08/22 7:55 PM,False,
30354424,MapMyRun,16754|2022-08-09T18:48:11,5.00575,1866000,31:06,9.65739549839228,160,180,150,9/08/22 3:48 PM,9/08/22 6:48 PM,9/08/22 7:41 PM,9/08/22 7:41 PM,False,
30271107,MapMyRun,16754|2022-08-07T17:21:22,5.00228,1947000,32:27,9.24920801232666,148,167,97,7/08/22 2:21 PM,7/08/22 5:21 PM,7/08/22 7:35 PM,7/08/22 7:35 PM,False,
30236388,MapMyRun,16754|2022-08-03T18:25:26,5.01542,1838000,30:38,9.82345593035909,153,171,84,3/08/22 3:25 PM,3/08/22 6:25 PM,3/08/22 7:31 PM,3/08/22 7:31 PM,False,
30217970,MapMyRun,16754|2022-08-01T18:36:53,6.01224,2241000,37:21,9.65821686746988,157,177,105,1/08/22 3:37 PM,1/08/22 6:37 PM,1/08/22 8:25 PM,1/08/22 8:25 PM,False,
30140297,GarminHealth,16754|2022-07-24T17:10:07,5.00604,1823452,30:23,9.88331143347892,,,,24/07/22 2:10 PM,24/07/22 5:10 PM,24/07/22 6:25 PM,24/07/22 6:25 PM,False,
30102082,GarminHealth,16754|2022-07-20T18:49:21,5.00518,1850533,30:50,9.7370044198077,,,,20/07/22 3:49 PM,20/07/22 6:49 PM,20/07/22 7:29 PM,20/07/22 7:29 PM,False,
29994413,GarminHealth,16754|2022-07-10T16:29:16,5.00546,1816839,30:16,9.91813583922406,,,,10/07/22 1:29 PM,10/07/22 4:29 PM,10/07/22 5:30 PM,10/07/22 5:30 PM,False,
29941603,GarminHealth,16754|2022-07-04T19:20:31,5,1834927,30:34,9.80965455301492,,,,4/07/22 4:21 PM,4/07/22 7:21 PM,4/07/22 8:17 PM,4/07/22 8:17 PM,False,
29914758,GarminHealth,16754|2022-07-02T16:31:55,5.00709,2011334,33:31,8.96197449056199,,,,2/07/22 1:32 PM,2/07/22 4:32 PM,2/07/22 5:46 PM,2/07/22 5:46 PM,False,
29775301,GarminHealth,16754|2022-06-16T17:22:42,5.00705,1912432,31:52,9.42537041839919,,,,16/06/22 2:23 PM,16/06/22 5:23 PM,16/06/22 6:46 PM,16/06/22 6:46 PM,False,
30217960,MapMyRun,16754|2022-06-11T16:00:23,6,3985358,1:06:25,5.41983932183759,129,140,87,11/06/22 1:00 PM,11/06/22 4:00 PM,1/08/22 8:21 PM,1/08/22 8:21 PM,False,
29542975,GarminHealth,16754|2022-05-21T15:54:53,5.00742,1955550,32:35,9.21823118815678,,,,21/05/22 12:55 PM,21/05/22 3:55 PM,21/05/22 5:00 PM,21/05/22 5:00 PM,False,
29436751,GarminHealth,16754|2022-05-08T16:38:43,5.00559,1931696,32:11,9.32865419817611,,,,8/05/22 1:39 PM,8/05/22 4:39 PM,8/05/22 5:42 PM,8/05/22 5:42 PM,False,
29436749,GarminHealth,16754|2022-04-27T19:29:58,5.00469,2210485,36:50,8.15064748233985,,,,27/04/22 4:30 PM,27/04/22 7:30 PM,8/05/22 5:41 PM,8/05/22 5:41 PM,False,
29215209,Strava,16754|2022-04-17T17:12:45,5.0869,1846000,30:46,9.92028169014085,166,179,136,17/04/22 2:13 PM,17/04/22 5:13 PM,18/04/22 11:20 AM,18/04/22 11:20 AM,False,Afternoon Run 
29109093,GarminHealth,16754|2022-04-10T16:15:15,5.00716,1864130,31:04,9.66980629033383,,,,10/04/22 1:15 PM,10/04/22 4:15 PM,10/04/22 5:25 PM,10/04/22 5:25 PM,False,
28902056,GarminHealth,16754|2022-03-17T20:26:59,5.0083,1886274,31:26,9.55846287442863,,,,17/03/22 5:27 PM,17/03/22 8:27 PM,17/03/22 9:23 PM,17/03/22 9:23 PM,False,
28801131,GarminHealth,16754|2022-03-06T16:21:20,5.00803,1888075,31:28,9.54883042252029,,,,6/03/22 1:21 PM,6/03/22 4:21 PM,6/03/22 5:12 PM,6/03/22 5:12 PM,False,
28770231,GarminHealth,16754|2022-03-02T18:38:26,5.0054,1906940,31:46,9.44940061040201,,,,2/03/22 3:38 PM,2/03/22 6:38 PM,2/03/22 7:47 PM,2/03/22 7:47 PM,False,
28682124,GarminHealth,16754|2022-02-20T16:10:36,5.00664,1879554,31:19,9.58945792459275,,,,20/02/22 1:11 PM,20/02/22 4:11 PM,20/02/22 5:11 PM,20/02/22 5:11 PM,False,
28641403,GarminHealth,16754|2022-02-15T19:48:33,5.00492,1768948,29:28,10.1855520908472,,,,15/02/22 5:49 PM,15/02/22 7:49 PM,15/02/22 8:24 PM,15/02/22 8:24 PM,False,
28619671,GarminHealth,16754|2022-02-13T16:30:53,6.00354,2244210,37:24,9.63044634860374,,,,13/02/22 2:31 PM,13/02/22 4:31 PM,13/02/22 5:24 PM,13/02/22 5:24 PM,False,
28593729,GarminHealth,16754|2022-02-10T19:01:36,5.00832,1765304,29:25,10.2135111006376,,,,10/02/22 4:02 PM,10/02/22 7:02 PM,10/02/22 7:43 PM,10/02/22 7:43 PM,False,
28566498,GarminHealth,16754|2022-02-07T19:23:05,5.006,1811520,30:11,9.9483306836248,,,,7/02/22 5:23 PM,7/02/22 7:23 PM,7/02/22 8:10 PM,7/02/22 8:10 PM,False,
28525020,GarminHealth,16754|2022-02-03T19:42:07,8.04672,2859813,47:39,10.1294007685118,,,,3/02/22 5:42 PM,3/02/22 7:42 PM,3/02/22 9:20 PM,3/02/22 9:20 PM,False,
28473607,GarminHealth,16754|2022-01-30T16:41:24,6.00531,2098963,34:58,10.2999033332174,,,,30/01/22 2:41 PM,30/01/22 4:41 PM,30/01/22 5:32 PM,30/01/22 5:32 PM,False,
28411356,GarminHealth,16754|2022-01-23T18:29:31,5.00606,1769932,29:29,10.1822081300299,,,,23/01/22 4:30 PM,23/01/22 6:30 PM,23/01/22 7:16 PM,23/01/22 7:16 PM,False,
28370729,GarminHealth,16754|2022-01-18T17:21:20,5.00498,1832117,30:32,9.83448546135427,,,,18/01/22 3:21 PM,18/01/22 5:21 PM,18/01/22 10:05 PM,18/01/22 10:05 PM,False,
28345621,GarminHealth,16754|2022-01-16T18:31:50,5.00388,1908107,31:48,9.44075358457361,,,,16/01/22 4:32 PM,16/01/22 6:32 PM,16/01/22 7:50 PM,16/01/22 7:50 PM,False,
28265600,GarminHealth,16754|2022-01-09T16:33:46,6.0032,2210607,36:50,9.77628316566445,,,,9/01/22 2:34 PM,9/01/22 4:34 PM,9/01/22 5:44 PM,9/01/22 5:44 PM,False,
28179846,GarminHealth,16754|2022-01-03T19:28:43,6.00693,2365146,39:25,9.1431767848581,,,,3/01/22 5:29 PM,3/01/22 7:29 PM,3/01/22 8:39 PM,3/01/22 8:39 PM,False,
27957734,GarminHealth,16754|2021-12-28T17:43:32,6.00511,2284996,38:04,9.4610213759674,,,,28/12/21 3:44 PM,28/12/21 5:44 PM,28/12/21 6:53 PM,28/12/21 6:53 PM,False,
27910562,GarminHealth,16754|2021-12-24T16:49:08,6.00592,2287040,38:07,9.45384077235204,,,,24/12/21 2:49 PM,24/12/21 4:49 PM,24/12/21 5:56 PM,24/12/21 5:56 PM,False,
27879858,GarminHealth,16754|2021-12-21T19:45:42,6.00299,2249131,37:29,9.60849501429663,,,,21/12/21 5:46 PM,21/12/21 7:46 PM,21/12/21 8:54 PM,21/12/21 8:54 PM,False,
